date,itemid,fiscalyear,Item,sheet,Nominal millions of dollars,Real 2019 millions of dollars,Real 2019 per capita dollars,Share of GDP,Share of Total revenue
2009,320,2008/2009,Superannuation accounts,all,199783,236203.640625,7066.2421875,.1271422952413559,.8481841683387756
2009,330,2008/2009,Other liabilities,all,92442,109294.265625,3269.635498046875,.0588302686810493,.3924650251865387
2009,401,2008/2009,Unmatured debt payable in foreign currencies,all,8269,9776.4462890625,292.4711303710938,.0052624074742198,.0351062640547752
2009,521,2008/2009,Debt charges,all,29319,34663.8828125,1037.0009765625,.0186586678028107,.1244746148586273
2009,530,2008/2009,Cash deficit (+) or surplus (-),all,20563,24311.654296875,727.3048095703125,.0130863329395652,.0873007774353027
2010,100,2009/2010,Net federal debt,all,574715,667088.875,19731.9609375,.3449570536613464,2.552893400192261
2010,200,2009/2010,Financial assets,all,301368,349806.84375,10347.009765625,.1808879524469376,1.338681578636169
2010,300,2009/2010,Gross federal debt,all,876083,1016895.6875,30078.970703125,.5258449912071228,3.891574859619141
2010,310,2009/2010,Unmatured debt,all,558944,648783,19190.48828125,.3354909420013428,2.482838153839111
2010,311,2009/2010,Treasury bills,all,175675,203911.21875,6031.53271484375,.1054441407322884,.7803511619567871
2010,312,2009/2010,Canada savings bonds,all,11860,13766.255859375,407.1949768066406,.0071186423301697,.0526823103427887
2010,313,2009/2010,Marketable bonds,all,373667,433726.4375,12829.28515625,.2242834568023682,1.659834861755371
2010,320,2009/2010,Superannuation accounts,all,203696,236436.03125,6993.5908203125,.1222629845142365,.9048209190368652
2010,330,2009/2010,Other liabilities,all,113443,131676.671875,3894.89208984375,.0680910721421242,.5039156079292297
2010,401,2009/2010,Unmatured debt payable in foreign currencies,all,8242,9566.7353515625,282.9764709472656,.0049470365047455,.0366110987961292
2010,521,2009/2010,Debt charges,all,27262,31643.81640625,935.9991455078125,.0163632743060589,.1210982427000999
2010,530,2009/2010,Cash deficit (+) or surplus (-),all,52373,60790.90625,1798.14697265625,.0314354673027992,.2326417118310928
2011,100,2010/2011,Net federal debt,all,616463,699146.5,20463.1640625,.3474865257740021,2.636970281600952
2011,200,2010/2011,Financial assets,all,296254,335989.25,9833.9951171875,.1669918149709702,1.267250418663025
2011,300,2010/2011,Gross federal debt,all,912717,1035135.75,30297.16015625,.514478325843811,3.904220581054688
2011,310,2010/2011,Unmatured debt,all,590845,670092.5,19612.7890625,.3330462276935577,2.527387142181396
2011,311,2010/2011,Treasury bills,all,162949,184804.640625,5409.00634765625,.0918507426977158,.6970275044441223
2011,312,2010/2011,Canada savings bonds,all,10101,11455.802734375,335.29736328125,.0056937099434435,.0432078428566456
2011,313,2010/2011,Marketable bonds,all,421442,477968.1875,13989.544921875,.237557515501976,1.802752137184143
2011,320,2010/2011,Superannuation accounts,all,208627,236609.234375,6925.26318359375,.1175984144210815,.8924188613891602
2011,330,2010/2011,Other liabilities,all,113245,128434.0625,3759.108154296875,.0638336986303329,.4844146370887756
2011,401,2010/2011,Unmatured debt payable in foreign currencies,all,7629,8652.244140625,253.2406311035156,.0043002981692553,.0326336622238159
2011,521,2010/2011,Debt charges,all,28130,31902.955078125,933.760498046875,.0158562585711479,.1203283444046974
2011,530,2010/2011,Cash deficit (+) or surplus (-),all,45218,51282.89453125,1500.987670898438,.0254883840680122,.1934236437082291
2012,100,2011/2012,Net federal debt,all,642866,711573.375,20615.54296875,.3518310189247131,2.593927383422852
2012,200,2011/2012,Financial assets,all,315553,349278.25,10119.2109375,.1726974695920944,1.273238301277161
2012,300,2011/2012,Gross federal debt,all,958419,1060851.625,30734.75390625,.5245285034179688,3.867165565490723
2012,310,2011/2012,Unmatured debt,all,626261,693193.6875,20083.05078125,.3427433669567108,2.52692723274231
2012,311,2011/2012,Treasury bills,all,163380,180841.5,5239.29931640625,.0894154533743858,.6592289209365845
2012,312,2011/2012,Canada savings bonds,all,8872,9820.2099609375,284.5089111328125,.0048555140383542,.0357980094850063
2012,313,2011/2012,Marketable bonds,all,456657,505462.96875,14644.1591796875,.2499216049909592,1.842584729194641
2012,320,2011/2012,Superannuation accounts,all,215058,238042.671875,6896.51904296875,.1176980510354042,.8677467107772827
2012,330,2011/2012,Other liabilities,all,117100,129615.2578125,3755.18408203125,.0640870928764343,.4724917709827423
2012,401,2011/2012,Unmatured debt payable in foreign currencies,all,10716,11861.2900390625,343.6426391601563,.0058647077530622,.0432384461164474
2012,521,2011/2012,Debt charges,all,28143,31150.830078125,902.4948120117188,.0154022462666035,.1135553866624832
2012,530,2011/2012,Cash deficit (+) or surplus (-),all,33461,37037.19921875,1073.033447265625,.0183127094060183,.1350132077932358
2013,100,2012/2013,Net federal debt,all,670422,738403.8125,21167.94140625,.3524368703365326,2.652489423751831
2013,200,2012/2013,Financial assets,all,336179,370268.0625,10614.5341796875,.1767273098230362,1.330074548721313
2013,300,2012/2013,Gross federal debt,all,1006601,1108671.875,31782.474609375,.52916419506073,3.982563972473145
2013,310,2012/2013,Unmatured debt,all,666718,734324.1875,21050.990234375,.3504897058010101,2.637834787368774
2013,311,2012/2013,Treasury bills,all,180521,198826.09375,5699.77978515625,.0948988199234009,.7142218351364136
2013,312,2012/2013,Canada savings bonds,all,7408,8159.18212890625,233.9005889892578,.0038943418767303,.0293093621730804
2013,313,2012/2013,Marketable bonds,all,477716,526157.125,15083.4306640625,.2511324882507324,1.890058279037476
2013,320,2012/2013,Superannuation accounts,all,223150,245777.734375,7045.75,.1173086389899254,.882881224155426
2013,330,2012/2013,Other liabilities,all,116733,128569.8984375,3685.734130859375,.0613658465445042,.4618479907512665
2013,401,2012/2013,Unmatured debt payable in foreign currencies,all,10802,11897.3388671875,341.0629272460938,.0056785475462675,.0427375435829163
2013,521,2012/2013,Debt charges,all,26773,29487.822265625,845.3321533203125,.01407440751791,.1059259697794914
2013,530,2012/2013,Cash deficit (+) or surplus (-),all,28691,31600.310546875,905.8911743164063,.0150826890021563,.1135144308209419
2014,100,2013/2014,Net federal debt,all,687644,746297.6875,21171.783203125,.3447013199329376,2.549539804458618
2014,200,2013/2014,Financial assets,all,321600,349031.375,9901.701171875,.1612112522125244,1.192378520965576
2014,300,2013/2014,Gross federal debt,all,1009244,1095329.125,31073.484375,.5059126019477844,3.741918325424194
2014,310,2013/2014,Unmatured debt,all,658674,714856.625,20279.830078125,.3301792740821838,2.442129135131836
2014,311,2013/2014,Treasury bills,all,152989,166038.4375,4710.35888671875,.076690137386322,.5672288537025452
2014,312,2013/2014,Canada savings bonds,all,6290,6826.515625,193.6620025634766,.003153043333441,.0233210865408182
2014,313,2013/2014,Marketable bonds,all,486306,527786.25,14972.8125,.243774875998497,1.803049921989441
2014,320,2013/2014,Superannuation accounts,all,230499,250159.78125,7096.80419921875,.1155442520976067,.854608416557312
2014,330,2013/2014,Other liabilities,all,120071,130312.6484375,3696.8505859375,.0601890422403812,.4451806247234344
2014,401,2013/2014,Unmatured debt payable in foreign currencies,all,16029,17396.21875,493.5148315429688,.0080349976196885,.0594298392534256
2014,521,2013/2014,Debt charges,all,25760,27957.240234375,793.121337890625,.0129129411652684,.0955089330673218
2014,530,2013/2014,Cash deficit (+) or surplus (-),all,14747,16004.869140625,454.0434875488281,.0073923580348492,.0546766370534897
2015,100,2014/2015,Net federal debt,all,682129,733165.1875,20608.892578125,.3427024483680725,2.484570980072021
2015,200,2014/2015,Financial assets,all,335407,360501.8125,10133.5185546875,.1685088872909546,1.221678733825684
2015,300,2014/2015,Gross federal debt,all,1017536,1093667,30742.41015625,.5112113356590271,3.706249475479126
2015,310,2014/2015,Unmatured debt,all,665111,714873.9375,20094.734375,.3341525793075562,2.422585010528564
2015,311,2014/2015,Treasury bills,all,135690,145842.1875,4099.5478515625,.0681708231568336,.4942341148853302
2015,312,2014/2015,Canada savings bonds,all,5643,6065.20361328125,170.4897155761719,.0028350502252579,.0205539334565401
2015,313,2014/2015,Marketable bonds,all,502569,540170.6875,15183.9169921875,.252491295337677,1.830545663833618
2015,320,2014/2015,Superannuation accounts,all,232424,249813.734375,7022.1337890625,.1167701035737991,.8465757966041565
2015,330,2014/2015,Other liabilities,all,120001,128979.3515625,3625.54248046875,.0602886490523815,.4370888769626617
2015,401,2014/2015,Unmatured debt payable in foreign currencies,all,20268,21784.431640625,612.3489990234375,.0101826684549451,.0738236978650093
2015,521,2014/2015,Debt charges,all,24386,26210.53515625,736.7645263671875,.0122515559196472,.0888230055570602
2015,530,2014/2015,Cash deficit (+) or surplus (-),all,11678,12551.736328125,352.8227844238281,.0058670416474342,.0425356775522232
2016,100,2015/2016,Net federal debt,all,692965,730127.125,20354.16796875,.3421145379543304,2.395581245422363
2016,200,2015/2016,Financial assets,all,359663,378950.90625,10564.2294921875,.1775644421577454,1.243355631828308
2016,300,2015/2016,Gross federal debt,all,1052628,1109078.125,30918.3984375,.5196790099143982,3.638936996459961
2016,310,2015/2016,Unmatured debt,all,687653,724530.3125,20198.140625,.3394920229911804,2.377217769622803
2016,311,2015/2016,Treasury bills,all,138092,145497.5625,4056.1181640625,.0681755691766739,.4773842990398407
2016,312,2015/2016,Canada savings bonds,all,5075,5347.16064453125,149.0658416748047,.0025055108126253,.0175442844629288
2016,313,2015/2016,Marketable bonds,all,519395,547249,15255.970703125,.2564236223697662,1.795549511909485
2016,320,2015/2016,Superannuation accounts,all,239187,252014.0625,7025.5390625,.1180858388543129,.8268699049949646
2016,330,2015/2016,Other liabilities,all,125788,132533.734375,3694.7177734375,.0621011257171631,.434849351644516
2016,401,2015/2016,Unmatured debt payable in foreign currencies,all,22482,23687.658203125,660.3543090820313,.0110992901027203,.0777203142642975
2016,521,2015/2016,Debt charges,all,23575,24839.2734375,692.4585571289063,.0116389002650976,.0814988166093826
2016,530,2015/2016,Cash deficit (+) or surplus (-),all,9317,9816.6494140625,273.664306640625,.0045997723937035,.0322088859975338
2017,100,2016/2017,Net federal debt,all,715990,738658.4375,20341.19140625,.3344017863273621,2.418460369110107
2017,200,2016/2017,Financial assets,all,386256,398484.96875,10973.4873046875,.1804001331329346,1.304689764976501
2017,300,2016/2017,Gross federal debt,all,1102246,1137143.375,31314.677734375,.5148019194602966,3.723150014877319
2017,310,2016/2017,Unmatured debt,all,712980,735553.125,20255.677734375,.3329959809780121,2.4082932472229
2017,311,2016/2017,Treasury bills,all,136700,141027.953125,3883.630859375,.0638454779982567,.4617432057857513
2017,312,2016/2017,Canada savings bonds,all,4533,4676.51611328125,128.7819976806641,.0021171290427446,.0153114991262555
2017,313,2016/2017,Marketable bonds,all,547789,565132.125,15562.62109375,.2558438181877136,1.850313425064087
2017,320,2016/2017,Superannuation accounts,all,250621,258555.71875,7120.11279296875,.1170520633459091,.8465438485145569
2017,330,2016/2017,Other liabilities,all,138645,143034.53125,3938.887939453125,.0647538900375366,.4683130085468292
2017,401,2016/2017,Unmatured debt payable in foreign currencies,all,17609,18166.505859375,500.2696228027344,.0082242507487535,.0594794154167175
2017,521,2016/2017,Debt charges,all,22097,22796.595703125,627.7731323242188,.0103203626349568,.0746389180421829
2017,530,2016/2017,Cash deficit (+) or surplus (-),all,19869,20498.056640625,564.4759521484375,.0092797791585326,.0671132132411003
2018,100,2017/2018,Net federal debt,all,749306,760116.0625,20661.59765625,.3369399905204773,2.385352373123169
2018,200,2017/2018,Financial assets,all,388644,394250.875,10716.591796875,.1747613102197647,1.237215399742126
2018,300,2017/2018,Gross federal debt,all,1137950,1154367,31378.189453125,.5117012858390808,3.622567892074585
2018,310,2017/2018,Unmatured debt,all,720580,730975.625,19869.498046875,.3240227699279785,2.293905735015869
2018,311,2017/2018,Treasury bills,all,110700,112297.046875,3052.4765625,.0497784018516541,.3524041175842285
2018,312,2017/2018,Canada savings bonds,all,2585,2622.293212890625,71.27960205078125,.0011623954633251,.008229129947722
2018,313,2017/2018,Marketable bonds,all,585896,594348.5625,16155.6796875,.2634595036506653,1.865150570869446
2018,320,2017/2018,Superannuation accounts,all,276754,280746.65625,7631.30126953125,.1244478076696396,.8810230493545532
2018,330,2017/2018,Other liabilities,all,140616,142644.640625,3877.3896484375,.0632307156920433,.4476391673088074
2018,401,2017/2018,Unmatured debt payable in foreign currencies,all,16049,16280.53515625,442.5401611328125,.0072167441248894,.0510906390845776
2018,521,2017/2018,Debt charges,all,21920,22236.234375,604.428955078125,.009856753051281,.0697804689407349
2018,530,2017/2018,Cash deficit (+) or surplus (-),all,18672,18941.376953125,514.8675537109375,.0083962269127369,.0594407357275486
2019,100,2018/2019,Net federal debt,all,768416,768416,20594.392578125,.3335315585136414,2.292943954467773
2019,200,2018/2019,Financial assets,all,413666,413666,11086.703125,.1795520484447479,1.234374403953552
2019,300,2018/2019,Gross federal debt,all,1182082,1182082,31681.095703125,.5130835771560669,3.527318477630615
2019,310,2018/2019,Unmatured debt,all,735869,735869,19722.09765625,.3194045126438141,2.195824146270752
2019,311,2018/2019,Treasury bills,all,134300,134300,3599.387451171875,.0582930184900761,.4007495641708374
2019,312,2018/2019,Canada savings bonds,all,1237,1237,33.15295791625977,.0005369207938202,.0036911929491907
2019,313,2018/2019,Marketable bonds,all,580576,580576,15560.07421875,.2519994676113129,1.732431769371033
2019,320,2018/2019,Superannuation accounts,all,288974,288974,7744.8203125,.1254293918609619,.8622949123382568
2019,330,2018/2019,Other liabilities,all,157239,157239,4214.177734375,.0682497099041939,.4691992700099945
2019,401,2018/2019,Unmatured debt payable in foreign currencies,all,16010,16010,429.0855712890625,.0069491527974606,.0477736480534077
2019,521,2018/2019,Debt charges,all,23292,23292,624.2511596679688,.0101099107414484,.0695030465722084
2019,530,2018/2019,Cash deficit (+) or surplus (-),all,13725,13725,367.8450622558594,.0059573468752205,.0409552343189716
2020,100,2019/2020,Net federal debt,all,794426,775842.9375,20473.599609375,.3338352143764496,
2020,200,2019/2020,Financial assets,all,434984,424808.9375,11210.216796875,.1827898174524307,
2020,300,2019/2020,Gross federal debt,all,1229410,1200651.875,31683.81640625,.5166250467300415,
2020,310,2019/2020,Unmatured debt,all,783851,765515.25,20201.064453125,.3293913602828979,
2020,311,2019/2020,Treasury bills,all,151867,148314.546875,3913.849853515625,.0638178437948227,
2020,312,2019/2020,Canada savings bonds,all,497,485.374267578125,12.8084659576416,.0002088502951665,
2020,313,2019/2020,Marketable bonds,all,609566,595307.125,15709.4677734375,.2561529874801636,
2020,320,2019/2020,Superannuation accounts,all,299248,292248.03125,7712.08837890625,.1257505714893341,
2020,330,2019/2020,Other liabilities,all,146311,142888.515625,3770.6630859375,.0614830888807774,
2020,401,2019/2020,Unmatured debt payable in foreign currencies,all,15941,15568.1103515625,410.824462890625,.0066987574100494,
2020,521,2019/2020,Debt charges,all,,,,,
2020,530,2019/2020,Cash deficit (+) or surplus (-),all,,,,,
